N,P,K,temperature,humidity,ph,rainfall,label
41.570424272247394,37.112977993401756,19.2836380056794,29.776473286366496,68.95912037393316,7.991299746398113,61.29311679040751,Cotton
38.54980094741186,51.77374042052941,15.785587652662777,27.45763059871171,51.115389686940574,7.746686906209778,105.48897518742471,Cotton
39.8788597084949,38.74604347530042,15.690051536718558,24.51622899852927,55.83002874477682,5.709973884673769,87.72011473937353,Cotton
23.27937823322236,43.61378086790251,21.28733668026701,28.34093942947648,60.3597932295212,6.938881053501202,80.07403824853232,Cotton
41.55280056368494,51.367977987587885,24.75545231170342,30.101516707773012,61.52762554604807,6.97826299857125,86.19103466543166,Cotton
27.51680508709655,48.169671879236965,15.844932281482947,28.60842009359409,64.84193457407791,7.230419136833391,107.93702593753113,Cotton
23.901288304397404,48.421212180154484,18.20912499273408,24.108045736185684,59.753111173038285,6.700055605248971,79.43155250440495,Cotton
23.292007747520476,47.63409824873999,19.990813128899397,28.128108215964623,65.70206411122723,7.062768183850826,105.76842398920468,Cotton
28.016412944609876,45.8728530016675,23.43948314165376,29.821133152155134,60.04454146597222,6.7243275148922335,104.49006834788197,Cotton
27.96282763977323,53.86729160521263,23.77040375181842,30.22445689432206,66.8865303466361,7.7967766932108695,73.58672112875256,Cotton
21.703368799426638,53.98648344339376,19.504032509978508,28.885363198440654,53.40285161186959,7.889076409074706,99.06016668398672,Cotton
37.0894008938463,50.876594633922224,23.962099536198437,24.894170009196397,64.02760340561137,6.649475934847419,76.80019478961479,Cotton
31.724657932401126,51.06170453177415,16.47920783944452,23.797680396065477,64.01821276494884,6.34811466694683,99.7709905237062,Cotton
25.3678343306575,44.31417702561595,17.189084013367307,31.768927075734737,58.68705121615389,7.236923945182752,84.11227164363507,Cotton
22.033281005190005,35.5152564260024,21.864707793888417,33.84142452780683,62.99621908851475,7.047135539435858,68.47754386808273,Cotton
33.44893229845161,57.86218344656119,22.600225378527725,29.34252807573171,54.16131233271122,6.4862431945333086,105.57651238976575,Cotton
27.006542789363284,58.06073734543122,20.45507657222128,22.745288954608004,55.02296413362797,6.069428935894169,87.86534019675386,Cotton
32.09630987857715,36.398408539418085,15.439926381686947,25.431907752044008,68.81418365177748,7.537181049783283,107.58499274001045,Cotton
39.70511296501833,48.87484869055773,20.770474217634735,25.964026791276325,64.58162098117587,7.718140258640457,67.83553090925972,Cotton
26.396584154138335,51.35407379063196,21.54122836101233,29.448301929762756,55.35464252522294,6.727091413228701,61.70002628952541,Cotton
16.980804211990087,39.493064390886666,18.88296930652994,30.336161615982398,53.33454121637751,6.280628501897959,106.50302450128883,Cotton
33.66598012784981,54.72689983400161,22.583044666384904,24.488008410418693,60.446185984551306,7.469844785072259,87.6735774966285,Cotton
22.426889933347034,49.26795071836964,18.778824837072257,29.905851004798485,51.8557665819516,6.064701459953628,90.37887626042793,Cotton
33.06870808272933,45.79359231766405,19.531784670504205,31.56645104633081,61.83034170553353,6.556705015865178,108.17231184088902,Cotton
22.89725051128716,51.75307962356395,23.904450033680593,31.338173681781605,65.86199183982566,7.4013608929643055,67.94708473846902,Cotton
22.98945620752594,47.53718582011132,20.143235410660715,27.174351720241816,63.73398060144917,7.563774046157393,85.40324914926694,Cotton
33.72620265893456,53.863620042529256,21.468283040726632,33.48546374543729,56.76789301922261,6.080587098915086,99.55234451188562,Cotton
31.129559347505676,58.51227301673819,24.4554916208082,32.575284704731104,64.34665292691595,6.230684091292503,65.5909937184098,Cotton
32.921991745062975,57.136959556421644,22.565051111407183,29.349699334060166,69.60259902216909,7.311990363464752,101.827225631711,Cotton
29.520809112136313,58.81229267533933,24.146777617998794,28.39947658578784,65.94117368336767,7.860882647036601,85.43266472186527,Cotton
22.74342068171708,38.74837770912761,22.174500098356447,34.65814388003818,65.90944186130614,7.412329782804326,89.27502478836244,Cotton
29.86473876188587,41.47804259093324,21.224705058041394,31.528810324302015,66.08708439642177,6.5600303320006175,96.05241489453834,Cotton
28.498019432332526,52.69783930643719,17.85096757579141,30.295940892388234,58.315410688766846,7.790904479512024,65.51982227255925,Cotton
29.564851874724226,43.84286613446926,23.49098328851732,24.579517853886784,53.47892766216507,7.154106401346477,103.42309733085462,Cotton
32.87768651287274,50.38847315313651,22.720952492432893,32.875785163735365,69.20639252992808,7.79804148862161,101.68946229393137,Cotton
24.49482389185054,54.524424297295496,17.45833978656382,33.56760570060932,65.94628399984407,7.974848738492859,85.66164337430934,Cotton
21.39040862832874,55.46271537848499,21.220102385515055,29.572586417998554,69.02519853714298,6.179274618521651,97.36229080347965,Cotton
23.64780144637419,37.79259579246749,20.835597725779596,24.872994857208667,57.343459027065265,7.427652372202335,62.334056528030885,Cotton
39.12549755323803,58.878689610641516,18.660860850006017,22.567912090024596,51.571593885075345,7.293851084148498,88.01307874971343,Cotton
32.996371604931625,56.88997759899748,23.10905202113085,29.19098428693092,52.09976881881802,7.1944575057076126,64.70975684338367,Cotton
28.477393776375088,53.64323463058324,23.650700092697065,30.00112879910768,58.838595394009076,7.289380930699895,68.45287394824369,Cotton
28.53973381194755,51.614444597189916,24.1165209349292,26.67148029539041,51.04549042435829,6.153321919873425,95.84806554361302,Cotton
28.563159070322985,44.48565118646661,15.485640171357693,30.53234560107113,55.67364731975136,6.42698311965917,70.83184361876647,Cotton
27.448194263395944,36.10397145001393,22.830742946691885,33.664868154948074,57.36787622285787,6.4751764618600784,81.26875876522705,Cotton
38.35121680614772,41.57596202770946,18.26515411541366,22.859014496623725,60.67738428924161,7.662605462079857,78.11749345243103,Cotton
23.75028074709798,39.033892010978825,22.293903146920243,23.144593795524273,54.717576640572446,6.891934141589353,63.783452879160556,Cotton
38.25169606642927,57.24186396361267,23.57714141552026,33.15202435908838,53.16444415814697,7.450197009644876,76.29734346437223,Cotton
39.88778309718351,37.877267348865146,21.610669418847095,30.324811494256007,56.104967198798505,6.485066277472842,72.39385883644577,Cotton
36.48539076303764,56.206133424056304,17.867136190002086,30.228718160931283,54.95998730417638,7.154006045032682,106.49182735908903,Cotton
20.02594906631668,57.71332197348262,17.273299553965547,26.9567083184195,60.45560683848899,7.146662227727434,102.3661477466147,Cotton
37.112224904918016,41.49910615408689,23.704922719380264,22.104728185587433,60.97328682540168,5.988152568053764,103.83581536143338,Cotton
20.918305730157577,43.77661170878021,21.834911787388222,32.08700728663508,50.551554281397216,6.972349688845541,99.19424729981606,Cotton
18.59655357914538,57.31515958358918,18.649597048940464,24.489260049598606,51.16108755118178,7.716784476639287,64.50695498249219,Cotton
34.088132906700736,51.37405922670872,17.675644623206974,26.62195680820844,55.61432599185284,7.800490917941851,68.80963208445696,Cotton
20.923537597434233,35.47995321518459,22.060102267993393,22.916397835130105,59.012928294087615,6.789916020055652,77.37291821527258,Cotton
24.68054592436161,44.416527286221125,23.363578025694864,29.942478804811277,67.68881643810111,6.426254913079285,69.72031132249336,Cotton
19.8881184032842,49.73984067926438,22.78383056863724,26.67570585351546,65.54059072391661,6.134532000129438,84.21448370989057,Cotton
39.36781525092136,58.68469979616859,21.020324310941827,22.421655128819072,63.05475868679639,6.2287955479273025,92.0572858664544,Cotton
20.34171530236795,38.65528099066812,24.302760696773213,23.221067481513305,56.529929372805164,7.066827056288292,99.71172323837911,Cotton
35.45570166834809,36.91745728134988,17.293244468687064,25.41120377245515,53.68237938635307,7.557675385153499,82.12514822554122,Cotton
36.63486918666516,50.956883382277674,17.050670651789414,22.726065293499776,59.00887600949021,6.194252218345171,78.62905720515101,Cotton
35.16689829260275,51.351828165423925,23.453555537189825,26.908977818262812,64.28010924949739,7.578469481603675,103.93070635964622,Cotton
26.838677965608007,52.26815889738124,22.91148199430868,29.384255471483478,55.19136550954786,6.854894791426703,77.44976453239191,Cotton
29.25060525161792,53.2400163436532,22.508275632500673,24.236448371094397,59.51429149412154,6.226664469451075,94.29081432810095,Cotton
37.49750664798374,37.67637580562765,15.579818271287483,31.732151471856834,51.06833757400047,6.773946291643875,80.08210962298209,Cotton
21.59490619874086,57.06140564763978,21.231276673211184,26.136197225721297,53.573542818457845,6.947461729962583,84.95554149264116,Cotton
29.26659389745547,45.93096551921105,20.493766913143787,28.253878010219612,56.0374563895097,7.36315739628502,91.04027676309828,Cotton
33.66669209332977,37.20821832476889,19.13046771623371,24.11061323056484,55.9050595133678,6.718365132468871,78.37480414010602,Cotton
20.55527179478382,50.65152308626567,21.248867587982097,33.984152488351256,61.64160052586365,6.60417410608115,98.3176503994794,Cotton
29.33755033589744,37.45760807742397,22.95572485881185,29.46404210306125,66.80309930153338,5.840523585612216,68.1162458540524,Cotton
24.620009971242496,40.57144679252014,23.18209926093575,28.14363002151028,60.80377944051366,6.250233636307388,100.61139435215067,Cotton
27.523892212499167,42.53440049445025,18.716483794503322,32.33330053748359,53.30782831742025,8.210816405992823,87.02818593191284,Cotton
37.931817586957315,52.64176625959928,24.7634521907706,24.465988015223548,55.508650220446924,6.211330544173006,72.70677264425854,Cotton
22.886662945054688,53.37693723106822,23.088246700896406,33.24238524013062,68.12477663432308,7.802018102736725,96.91312793242915,Cotton
34.530158681991004,48.47918723391969,24.178012024432476,24.544092303637978,67.78152343472411,6.3339574879671305,103.55362172599143,Cotton
25.117178479766224,42.903458654424966,24.511138585633283,33.82216012757396,63.26777445379848,7.660085039241461,81.3169109359899,Cotton
28.351962663267408,40.77049858612389,17.256769256608898,26.60908984974136,63.21251214948714,6.03467450394824,67.48333235967277,Cotton
28.389053255850996,59.9556377877483,17.228259577296548,26.371946574034375,68.24413831276851,5.9817517135042895,60.68794938771461,Cotton
31.89507949893096,45.05339088315198,23.173284906047627,24.484630567450996,50.21037239595083,6.435139252597933,82.25491041616894,Cotton
33.580878907821095,46.14915747048387,22.48552157486186,26.985794174684614,66.2049902623698,7.965006300288797,80.436879267343,Cotton
25.11260794806827,47.305215092795756,24.025074311634555,22.848518161888464,52.58307810528321,8.090553873997502,106.63989069969759,Cotton
21.84010097163028,45.34694971308592,22.153298152879408,32.1235244454547,61.7539865821143,7.929882768622242,88.44355859223114,Cotton
20.740921336810054,45.65886689115929,20.44015750852404,32.559255497256615,63.61918884442943,6.001798789050663,72.99623547002483,Cotton
40.36112404648551,58.12275129858314,17.94982718390632,23.105063517003938,51.9505280693217,6.486131412038382,103.01899521909081,Cotton
28.100305835171973,41.116000639878784,17.35574436247901,26.430978017429243,60.91456757529106,6.210437699583222,96.45766515951415,Cotton
26.2027428287344,57.57358098622272,19.31117755984813,36.57759207200155,58.91323239739271,5.65797081160682,76.95670954334994,Cotton
25.868960972757083,53.39356674692,20.67662071861494,22.50709067779778,53.41660782925688,7.373998365343431,108.34722716664284,Cotton
27.078266254732366,36.820598600176346,15.838239297043712,23.148642765763768,63.87301947834948,6.822762304916935,97.27226265998328,Cotton
33.44384522318837,54.84018608457238,19.919846073493673,26.44210477216517,68.25120192875679,7.19428867360857,95.42846184611402,Cotton
22.514209965106396,58.009154920821516,18.001281338312463,31.102935509087835,51.94134725692982,7.717232982961371,64.63847328661285,Cotton
37.083626713798736,43.19564151894573,24.267517554426185,28.426204696835544,63.99821943414833,6.361688710704027,66.3981541548431,Cotton
29.142896413323413,37.981417683068976,21.27770662847394,24.357462113922452,62.769116182474434,6.066569450000307,69.72357574109394,Cotton
23.40963732345995,48.37034895700232,18.219558364707368,31.293098857112934,50.60625330670299,6.792402739142343,86.3767313428812,Cotton
38.08337633736307,41.629541796409356,15.958667226590757,30.805161485513587,56.51514723121516,7.855521586638718,107.65801349002675,Cotton
36.0858640709653,47.07585296083835,24.144466658361335,29.84023919381366,52.546433038472244,5.72377987403058,98.9551563021237,Cotton
30.81331999871572,46.607900010009644,22.71134843155675,31.734183933850215,68.65345487468794,6.6985258929490445,77.8574981319276,Cotton
32.21326413509609,56.84387136800472,22.757790836015403,21.32401575094748,55.5836142054173,7.468466200728314,80.1797042220002,Cotton
38.79879977340552,36.89758487846943,24.15629480414045,30.40861526418754,69.69613972689581,6.343803809463753,95.89399702749054,Cotton
27.981833647658874,59.629580593614676,20.9010460346606,29.157915331901577,59.55143386859538,5.913948274132851,79.04929299310015,Cotton
33.48162451875203,54.2146698510069,16.317572025718754,27.16240351460207,58.56022069400316,6.989661500583454,74.06708931034132,Cotton
31.63467323810819,38.446740929464795,16.01353685703296,24.4920100314812,62.91205284191972,6.975065268405172,65.07555401249584,Cotton
34.97939109540974,52.613792913086755,19.472383796384584,29.48979877710096,55.34236475262132,7.5482040258671566,93.27859392501597,Cotton
38.94898494000015,39.53824889202814,23.55031966319226,29.53273779470289,59.200982372468815,7.131678042352846,89.07381330490541,Cotton
21.253346648899527,48.50255001744134,15.238445882272885,33.29624537125614,58.47992197550342,6.3660157978294745,101.63526034885506,Cotton
18.478104708380904,53.75373988592493,24.989627358562917,27.407540501981746,56.115965471593555,6.611582544092042,79.07459388523434,Cotton
28.29225730690934,52.66918417993195,20.599493975079398,26.945324552457574,53.59607201960502,6.722428344879422,74.364158707187,Cotton
25.29985499986108,36.85658398692409,16.509116772348182,28.60803735367036,61.98663095231899,6.312808869438271,89.66839098475563,Cotton
38.623272073138885,45.80410008443971,18.407653749323178,22.694220215919703,50.240645570081405,6.722713180059323,82.44020339698578,Cotton
34.110133175272026,48.52990830043923,24.629783957339214,28.03364127062161,50.82737544867339,7.1121368440331825,98.81083620032152,Cotton
38.543653743009514,47.36806827706424,16.663683414137164,32.970209228493665,60.187722033518085,6.838179296528623,66.44275702382998,Cotton
36.42122848617344,42.88484976853745,24.267013841866856,25.059672807910392,69.51871917182342,6.790992514743719,84.1781573454094,Cotton
26.17972061304414,49.361718722771094,24.998212799944085,33.79855240379409,64.34461283566314,7.163333913236615,98.65940207503529,Cotton
40.18484997015939,42.36957237886916,22.176277734959903,34.97893721011833,60.16678580354077,6.053807783240456,60.175776082027014,Cotton
26.998369898707026,37.344077600561214,24.532729817835353,26.337369432576434,54.607599150678396,5.9261440425225675,92.81581244972021,Cotton
32.8837295633823,48.12889747211379,15.816029297091546,28.216204189460317,54.92324878921079,7.001753758579027,79.36520846067468,Cotton
35.50393483534077,40.43221985706457,16.994450033232987,22.61294931561551,64.6861769907665,7.839787598150014,97.08885360389505,Cotton
30.148893539438095,36.671720867604584,18.963662527834398,34.34194251301749,61.40610277953098,7.420103602629581,79.39951978517165,Cotton
28.49872666792369,35.38452826519606,24.875344017916667,28.43921251079343,63.15046753122274,6.70936272761548,79.56594163498856,Cotton
38.41228690597836,54.014541091261115,21.694332707811814,25.5572531799297,57.00718663875085,7.944247792724177,60.58952161783479,Cotton
32.22654201849616,58.53245545316075,22.298433662968023,32.770467650839116,61.73664573218139,6.270540213704206,104.20163372866153,Cotton
26.91990873348123,41.826957601543505,16.80018140297608,33.687910830348265,59.10640597756451,7.877577071641491,69.93074484142471,Cotton
35.69408490519464,54.46146281867982,17.664809094286383,20.287326727930385,53.04395859676201,5.800101485639094,94.84271160271781,Cotton
30.066069683376877,35.520511452859616,18.88282745964579,22.852484215403063,51.19168870940725,7.330977165055087,71.84717804037899,Cotton
27.66709897692318,39.91525207996941,16.920225162373157,23.820839774723286,54.406864999674816,6.484195222729005,93.09504279007962,Cotton
28.03947432519047,43.72934503884122,19.511619712978515,33.11400666695719,66.13726800935444,6.842856757358815,67.26604341429574,Cotton
35.47738920711887,56.14142966402778,24.951737188043687,25.501337607337497,68.55210271760495,6.339073127015279,62.30186033761091,Cotton
33.52158321405467,48.79067204197095,21.72549724186406,22.83019346516596,51.63666302165819,5.506121687140883,76.29840141865697,Cotton
31.325005954597035,39.16824739812482,24.450116703860346,22.09156358071209,61.64417996691133,7.498257932672864,82.70927172676993,Cotton
37.35884122938244,47.93676900869609,16.123044837599288,27.146174661280494,66.25359512978481,6.587731944105167,109.71632601081913,Cotton
36.93789192356825,37.53606307095539,21.91512571599358,33.98186598223666,66.75124781758767,6.762423252484533,109.60436201970285,Cotton
25.29624322986099,41.426293064249144,23.699193255103417,33.40830339980814,56.5638629954609,6.636252650676238,75.25415236650676,Cotton
34.54899486952964,35.36962403626118,21.686448251207366,25.54925962927073,58.77147229096893,6.575739423144654,68.15944499043728,Cotton
18.419802633616797,40.748223522632884,20.873542351558424,33.95258590825245,55.937306273868906,6.676586533645982,106.73789725600635,Cotton
38.46711782613552,38.43779462733227,23.384282593523288,29.491667448805124,58.71422356570136,6.767897671412256,69.76119158540487,Cotton
26.063821837743074,35.08059593508958,22.738470230011764,33.093939547733065,55.97475173095377,7.071614166728337,94.36651167008347,Cotton
33.429114142998166,39.50068923658599,19.476126230279686,25.0175642351289,52.08895062552224,7.917145693974861,82.22689707905994,Cotton
36.007313244824054,55.827054071259056,17.848753094830293,31.152699147191008,51.36441450217122,7.93420665368788,65.23342261526992,Cotton
31.994731282649187,46.035845221880024,18.957418749245416,29.651564363285583,51.6682109757368,8.100131901193594,84.11805343275105,Cotton
42.20342952102128,40.81523598816762,24.712126847358235,24.687928904563243,53.79398370486503,8.211605473973709,66.70767193638359,Cotton
34.860087407005814,59.45411748484298,23.82152971801473,26.81685738547101,50.608612018986236,7.616483585553628,95.43167555083008,Cotton
24.518220010428617,57.19332579565861,24.26518439591969,32.00166053765532,68.20847406174458,7.444343768484366,109.85822902303278,Cotton
33.66557483361738,54.85363791134546,22.136753327320037,28.048669448450248,69.25967720942741,7.757518397925614,97.31486301129519,Cotton
38.42680835669381,53.55759650831756,18.612849700119163,26.782069801073536,52.918730641189754,7.242709802999024,65.60958898231264,Cotton
25.383680249042307,40.82677356616879,17.76058950403863,22.891323091437876,60.78951800683103,7.204561938653871,66.2585340052496,Cotton
41.486072974925634,47.81222065609661,23.866536157815826,25.823057066361702,54.813478024803665,7.494753882407293,88.9447009021705,Cotton
41.854785616136844,44.119215587836585,15.625576542998166,28.074307767204523,55.56889248366954,7.350375668881039,71.2498735933422,Cotton
32.199161869679465,47.62417928596771,22.535085241493462,25.71948005288019,64.69405760490936,6.130661101548523,107.03328963131672,Cotton
39.570623426782646,51.508906475033854,20.6039443902673,29.02945334226414,58.842980187588765,7.455973648444572,71.17868887154324,Cotton
20.007553417390202,46.410074067721574,18.228724621872587,30.676537608130204,50.80966940168003,8.047247769680473,71.60659112890694,Cotton
35.702687481741236,43.67983342917992,19.876099626147415,29.47746212225632,69.9536361413439,5.906455424931834,75.27000068539421,Cotton
31.404161619421643,41.46623900516356,20.496855110481285,33.99813450292939,54.062822907401895,8.027449212446582,107.93321227944526,Cotton
23.55676367055239,45.20509459251792,19.903433993765795,28.48251902827906,50.3697898845311,5.679583448683858,81.34746204043077,Cotton
39.58243251898707,57.67160013750825,17.366280834754665,28.791407923033177,68.57465505027729,7.846644749387382,67.29884945973758,Cotton
26.263830921004978,44.16270451535025,22.686621498080648,22.95925513234066,67.02122792651133,7.3239589707579,87.42481369825265,Cotton
25.78205268546776,50.17264293123424,21.462284087317094,27.473125624904466,64.06859638858991,6.216882047648194,65.64264097075846,Cotton
24.331697515003423,40.01285059202661,17.693092773754987,25.813958006203194,52.819677970160015,5.980968468944789,78.81278979958844,Cotton
25.603215472724663,41.820722503771286,22.77188311470684,33.55800594969076,55.680402195489236,6.7478651056988275,102.41651618880593,Cotton
40.504580000607405,58.591951512792534,17.033876492301175,29.67290782182264,61.70205002698027,6.580088849984654,89.48361721359299,Cotton
24.587870425483274,49.81299022069638,15.283205103776737,27.97737870695292,64.18485722874763,6.363872298733362,78.6413850816466,Cotton
21.289646224188132,36.18997971463405,20.29426987122742,25.575970319107967,63.94212415596741,7.326956310285952,99.38031729026292,Cotton
21.525928675137518,56.468066755685015,18.843890984559117,30.69331811023052,55.25035308833482,8.205808464410698,84.89333292239098,Cotton
38.009349150121906,47.4234083560618,15.105911053260215,22.667799894573704,64.43147685281397,5.953832022352189,105.69350552622596,Cotton
21.13501335450433,51.80653110123235,22.97791085939446,26.308065678479498,51.14884089768788,7.890114287419701,62.68863465382868,Cotton
25.179123022800717,58.940284717316864,24.4183776513832,27.03249630390959,66.27842858071844,6.6408388896870045,87.27327593222647,Cotton
33.03767594375592,51.39030030679585,21.886756639455403,22.485231114099975,66.51341003999659,7.7391263165787185,67.62981624004944,Cotton
33.90258005390228,53.629871139540455,21.46168758079926,27.133760280130655,56.97632916889838,6.9829418401808185,65.66264319661016,Cotton
24.239065573239216,48.74629411219144,15.541339481283972,34.939527180238734,69.13751595565454,6.5810570597398925,60.859116685794945,Cotton
32.80065603284148,35.952955205017744,15.657951741588757,25.46032570059313,63.30806227687076,7.6582138896492955,91.94303286067225,Cotton
34.192338785786795,56.68180028766551,20.580001358762086,32.625853607547135,52.700470391187,7.309515969747969,89.31211026375406,Cotton
39.789352161970875,57.25812603643825,23.28770400974406,29.537078551975796,51.25646081757724,6.4956525324250105,109.44949789425198,Cotton
32.18797881460907,54.727354384508274,16.62076121530042,24.151230284536382,56.386972948903505,7.158682989337503,67.54930583593129,Cotton
19.531860969632593,38.48376411864968,19.21605319454633,24.11631531572023,59.81128048439687,6.054315183538703,75.84389411913351,Cotton
31.467667412062518,38.08416215697197,23.146952334921703,24.080793163075267,59.825062429403886,6.950961384524365,72.46780605295669,Cotton
21.057133803181976,42.008135496174894,18.973593378966008,26.524790426758955,60.225436453103555,7.877128726108026,108.96210008885879,Cotton
21.133691574202157,36.02473081171088,19.81472212002714,30.029908882911144,56.7498694582592,7.516816390280982,87.6115363939267,Cotton
16.66811428656103,56.265166149978434,17.39972526198847,24.393798632592286,64.24085976327666,6.3142034866620484,69.31596621449891,Cotton
32.47439715051376,42.092970786220434,15.796855747496085,24.118085415426286,67.54593181768868,6.990881926881289,62.957865890775565,Cotton
39.58370309580091,48.5283800456103,16.366714663359023,32.52544797388025,55.16586229029962,5.980609027373675,71.20773293164105,Cotton
37.81040129361613,42.13100193528643,16.47784435431955,28.931758050399818,60.97900851813037,6.405473081819992,95.30791995348429,Cotton
35.02375647439204,45.38351097896147,18.36127872433681,24.23043159711001,63.51969094953837,5.592421372074698,96.25016312859213,Cotton
29.56646167906305,37.46210863652178,17.156273285610283,22.21148412958918,69.90247256283183,7.301576913590307,76.27720062327064,Cotton
25.33647170309874,35.9820107456191,23.486991225823346,24.201282348246508,63.72603345065889,6.338233095506068,75.29670590444907,Cotton
19.733464668861334,36.654400143192596,19.723756752471225,27.871227169204925,53.25009318276194,5.819044698180715,88.28619186809462,Cotton
39.91039027730259,47.27219539622843,18.397005611859505,29.633593697437092,55.56958742927744,7.046394413379428,80.21648053892463,Cotton
38.19560120429222,40.44646797497987,22.232024400620222,26.53755441740256,62.21929592398667,7.55200607295502,83.72996732175841,Cotton
24.1871078464062,48.04719318807,24.55631086895034,24.96398915852453,57.020447732800775,7.998400079206309,105.35792327993545,Cotton
17.871566248355556,48.03265068619209,21.984751376667667,22.447360994098233,61.75491179039793,7.64934543301325,82.94983759620021,Cotton
38.35719447645427,41.622579959524785,23.976445483270105,26.376860260626525,60.693562298412246,7.17111665664847,96.91347588742383,Cotton
32.08799088805822,50.846866219449915,15.862204022400759,32.26036543992809,50.73988509868776,7.656907511547847,75.78548816165419,Cotton
22.569240724577735,45.90309436358653,16.782895155083956,23.07061134819243,58.39745062120882,7.612960523060401,79.79266539174861,Cotton
24.939911793022816,44.74993877866711,21.193506342290842,28.02089146658418,57.25402978084857,7.814113381563661,77.21146539811383,Cotton
19.826541206699677,42.500210091339085,17.986243259798293,22.0578200822258,58.44191332779454,6.786109378216413,74.0960631842781,Cotton
22.316017682138472,56.164995302700525,23.780375356028742,30.832772402511967,50.077860999406816,7.815351304837411,101.96804453614779,Cotton
36.23179406915558,54.83859463527578,18.93674013563026,28.74381913003637,50.2064114810154,6.230479026014148,73.05340255062411,Cotton
38.41957807482758,47.659887744003804,16.74368329679535,24.216114261865062,56.914460979262,5.630086461863692,87.39887169875887,Cotton
38.13769617319578,49.28533928194858,18.14623928202384,31.72552087717329,66.93750627517011,6.958875282340985,63.603666272891466,Cotton
38.574105744388866,41.813333367570664,15.89529724361605,27.871734302736485,66.78416918130962,7.758742200848059,78.7533837805112,Cotton
23.375161054470894,40.77692677759564,16.451632247415258,28.940900795460887,67.54915534190124,5.8199922918945575,99.68160418712272,Cotton
30.905592010100126,43.75771945747959,19.46414674390135,25.907426854556846,58.94956200687644,7.723655086884413,88.30684047409633,Cotton
32.31633904113931,45.46077821719274,22.15584050990927,32.092016480502465,67.00797558699344,8.002350093939775,82.4485687273347,Cotton
29.174734094779932,42.80958248565407,15.11128821450001,27.434498396045463,58.35646004682215,7.370834581514676,68.92550904956795,Cotton
28.498323571560498,57.85573709649432,16.04998987729177,32.76778872336816,65.43710358313352,6.490068861482722,74.49050728012595,Cotton
38.278885718734635,58.80610616824916,16.670311619655433,28.499351766873158,51.42857749801542,5.733747329673012,80.7422641242751,Cotton
28.29534146850772,37.70329348070256,18.205442597670547,28.813750018232742,57.444831519644985,7.782289667920162,107.06924344145975,Cotton
34.515432617858664,35.060125794683444,21.094327036962763,31.521292662796036,65.64532427084926,7.6441065330874185,97.67133309899023,Cotton
33.617136236800484,35.42396768794533,17.07148664655667,21.90710056055804,61.03391288042128,6.3149447099538785,103.29805397331899,Cotton
26.57798876181361,38.56944099735148,17.286961830577027,25.41988299592694,57.52660520581885,7.54784447332785,80.61011906320846,Cotton
40.033218861147674,50.82861036228697,24.887339063544292,32.02474157629527,51.85614645623935,6.621408343673861,60.59551294284297,Cotton
26.054018378708612,49.864031433543985,15.89878733503959,23.85937555169017,56.52987433686089,7.790139374044714,61.992359804897276,Cotton
20.332845389208607,35.54650675803796,17.163390876001486,26.260072856481525,57.07458265611539,6.378791635537644,90.02873592635734,Cotton
25.298120519790896,40.467455445556965,20.85090355203543,25.46658197972713,65.87342155880106,6.301431793703465,108.20619652686293,Cotton
15.933256706071354,57.35309730964017,16.57291906369214,32.284329702491284,59.38309725098179,7.069332218082207,70.0489258182859,Cotton
22.41554845118559,51.164630700370424,24.0763605773272,25.58420488814986,64.13574255565138,7.803701802706209,97.89432782399766,Cotton
32.604887929639936,38.963287889652655,20.713196355667435,31.989143540855906,53.612878397574576,7.296805988288246,73.13688097752193,Cotton
27.124443477233868,54.90039280092676,19.45880301539283,35.54268754300323,59.863515957896794,8.017220519191378,99.71987607927153,Cotton
35.96016847636255,43.109988322170835,15.124250024537421,23.251130295854345,50.89083628007789,6.200504137517782,106.9538896608068,Cotton
26.53977566137405,47.31439237181947,17.252131366116693,22.09718929206879,62.131992644698954,7.470559753500405,63.91446102109177,Cotton
37.42888982669114,52.35832066364465,23.192388953214344,21.01340608057018,57.29226952697239,6.649697744114875,105.96899275186797,Cotton
29.382991891457753,46.6975444252247,20.934744080110928,33.84078464254211,66.62508390799374,5.787403169296032,72.25639284404886,Cotton
36.16244888497599,56.347221504502755,24.662221061652318,23.39969595219775,57.81519443158336,7.461180756341294,89.03040817536511,Cotton
30.712333580297443,59.14992282222369,16.59616233217936,32.36226430229801,67.42809048430918,6.880652587436245,93.12969033266569,Cotton
36.44386373936567,42.034906479607024,17.00878660896506,34.257004110024454,60.6225724471478,8.063227879939987,100.38386840644651,Cotton
36.38543095406592,42.8387429728144,15.15305711703315,33.653607086963156,63.55217842734503,7.692044316159259,72.46605681953457,Cotton
36.4062691942511,59.61989479045785,18.539338462581487,29.7702323039361,64.43500734805534,7.25583052354215,102.74579564348099,Cotton
26.081727993879007,52.30308293055429,19.717317571858384,25.050604308531348,53.22509187733302,5.692437579127985,62.17940927818173,Cotton
20.87576518741436,54.758664643042074,15.341179122967448,34.87850245450008,63.16433080922976,6.207018537252783,81.36094883249565,Cotton
31.810497593803614,41.48345094343635,18.00396699975818,28.60574598458809,52.05720426108042,6.197008205042196,70.31675899835881,Cotton
39.04228027210341,42.432853693361956,16.56604017573154,35.49380970201456,66.57225750690914,6.504992654604504,85.41231826104283,Cotton
